date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:10:40	247606/247606	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:40%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=1992	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index4dc2.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:42	2502/2502	---M-Z	200	added ('OK')	text/xml	date:Wed,%2022%20May%202024%2018:10:43%20GMT	https://olegkutkov.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Folegkutkov.me%2F2022%2F04%2F10%2Finitial-analysis-of-the-starlink-router-gen2%2F&format=xml	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-json/oembed/1.0/embed3fa6	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:42	247612/247612	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:42%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2003	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index51d5.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:43	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:43%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2051	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index2599.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:43	247611/247611	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:43%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=1997	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexbdc0.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:43	15957/15957	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Mar%202022%2023:04:25%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_re_thumb.png	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_re_thumb.png	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:43	71079/71079	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202022%2021:49:54%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router_pirate.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router_pirate.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:43	247610/247610	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:44%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=3728	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexb548.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:44	68405/68405	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202022%2023:51:06%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_re_front_panel.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_re_front_panel.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:44	247608/247608	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:45%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2013	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexbb87.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:44	402345/402345	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2000:10:04%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_psu.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_psu.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:44	92791/92791	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Apr%202022%2015:46:05%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/mt7629_simple_block_diagram.png	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/mt7629_simple_block_diagram.png	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:44	564712/564712	---M--	200	added ('OK')	image/png	date:Fri,%2001%20Apr%202022%2000:03:39%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_pcb.png	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_pcb.png	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:44	243854/243854	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2021:24:43%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_rf_front.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_rf_front.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:45	79250/79250	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2022:21:07%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_rf_front_block_diagram.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_rf_front_block_diagram.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:45	247606/247606	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:46%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2050	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexdf93.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:45	122527/122527	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2023:47:48%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_spacex_question_poe.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_spacex_question_poe.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:45	247608/247608	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:46%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2024	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexb78f.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:45	165165/165165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Apr%202022%2023:19:47%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_phy.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_phy.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:45	374033/374033	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2000:24:03%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_dishy_poe_orig.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_dishy_poe_orig.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:46	102926/102926	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2000:37:46%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_current_measure_cr.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_current_measure_cr.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:46	43533/43533	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2023:17:16%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_current_measure_opamp_vss.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_current_measure_opamp_vss.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:46	139477/139477	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2022:30:55%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_unknown_pse.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_unknown_pse.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:46	260648/260648	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2014:47:49%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_poe_circuit_schematic.png	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_poe_circuit_schematic.png	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:48	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:48%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2048	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index6459.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20May%202024%2018:10:49%20GMT	https://olegkutkov.me/2021/12/25/analysis-and-reverse-engineering-of-the-original-starlink-router	C:/projects/satcom/starlink/starlink/olegkutkov.me/2021/12/25/analysis-and-reverse-engineering-of-the-original-starlink-router	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:53	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:50%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=3875	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index4b71.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:53	247622/247622	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:49%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=3874	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexbd0d.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:53	247608/247608	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:51%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2072	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexb63a.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:53	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:51%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2073	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index1600.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:55	173409/173409	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Apr%202022%2016:56:13%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_block_diagram.png	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_block_diagram.png	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:55	247608/247608	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:55%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2075	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexe650.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:56	247608/247608	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:56%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2077	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexa93f.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:56	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:56%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2103	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index2fd8.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:56	89964/89964	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2023:14:16%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_banner.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_banner.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:56	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:57%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2104	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index679f.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:56	110545/110545	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2022:53:16%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_cfg_page_s.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_cfg_page_s.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:57	294639/294639	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2022:24:05%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_wifi_control_rpi.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_wifi_control_rpi.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:10:57	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:58%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2084	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexe060.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:59	247612/247612	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:58%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2083	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index24bc.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:59	247615/247615	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:59%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2101	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index95a4.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:59	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:10:59%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2217	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index6590.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:10:59	172405/172405	---MCZ	200	added ('OK')	text/html	etag:W/%220fd5654abd5d484c1521a42b6bd643f0%22	https://github.com/SpaceExplorationTechnologies/starlink-wifi-gen2/blob/main/payload/spacex/ux/wifi/wifi_control/static/js/topology-visualizer.js	C:/projects/satcom/starlink/starlink/github.com/SpaceExplorationTechnologies/starlink-wifi-gen2/blob/main/payload/spacex/ux/wifi/wifi_control/static/js/topology-visualizer.html	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:11:03	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:01%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2218	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index756e.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:03	247611/247611	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:01%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2320	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index2caa.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:03	247606/247606	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:02%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2327	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexd8a8.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:03	148068/148068	---MCZ	200	added ('OK')	text/html	etag:W/%2259ba7d049f9e6452d8a5a2033ac6aee1%22	https://github.com/SpaceExplorationTechnologies/starlink-wifi-gen2/blob/main/payload/spacex/ux/wifi/wifi_control/static/js/topology-merger.js	C:/projects/satcom/starlink/starlink/github.com/SpaceExplorationTechnologies/starlink-wifi-gen2/blob/main/payload/spacex/ux/wifi/wifi_control/static/js/topology-merger.html	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:11:04	94803/94803	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Apr%202022%2023:37:55%20GMT	https://olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_mesh_page.jpg	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-content/uploads/2022/03/starlink_router2_mesh_page.jpg	(from https://olegkutkov.me/2022/04/10/initial-analysis-of-the-starlink-router-gen2/)
23:11:06	247605/247605	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:04%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2321	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index21e5.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:06	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:05%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2326	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexf95f.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:06	247601/247601	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:06%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2804	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/indexfe4a.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:06	247605/247605	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:06%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2423	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index2a89.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:09	18828/18828	---MCZ	200	added ('OK')	application/json	date:Wed,%2022%20May%202024%2018:11:08%20GMT	https://olegkutkov.me/wp-json/wp/v2/posts/2413	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-json/wp/v2/posts/2413.json	(from https://olegkutkov.me/2022/03/07/reverse-engineering-of-the-starlink-ethernet-adapter/)
23:11:09	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:08%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2806	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index0b24.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:09	247612/247612	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:09%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2821	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index9e6e.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:09	247607/247607	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20May%202024%2018:11:09%20GMT	https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/?replytocom=2875	C:/projects/satcom/starlink/starlink/olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/index361f.html	(from https://olegkutkov.me/2023/06/09/how-to-power-starlink-terminal-from-12v-without-poe-injector-and-dc-dc-converters/)
23:11:11	2391/2391	---M-Z	200	added ('OK')	application/json	date:Wed,%2022%20May%202024%2018:11:12%20GMT	https://olegkutkov.me/wp-json/oembed/1.0/embed?url=https%3A%2F%2Folegkutkov.me%2F2022%2F03%2F07%2Freverse-engineering-of-the-starlink-ethernet-adapter%2F	C:/projects/satcom/starlink/starlink/olegkutkov.me/wp-json/oembed/1.0/embed1143.json	(from https://olegkutkov.me/2022/03/07/reverse-engineering-of-the-starlink-ethernet-adapter/)
